Serial,Event,Region,District,Date,Location,Country,latitude,longitude,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses USD,Losses Local,Education Centers,Hospitals,Damages in Crops Ha,Lost Cattle,Damages in Roads Mts,GLIDEnumber,Comments
8223,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AFALIKOE,Ghana,6.1660818,0.4081818,,,,,15,,,,,0,0,,,,0,,,No readily recorded cost of damaged / destroyed dwellings
8221,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,DEKPOE-AKLAMADOR,Ghana,6.1660818,0.4081818,,,,,8,,,,,0,0,,,,0,,,No readily recorded cost of damaged / destroyed dwellings
8219,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,KUMIKOPE,Ghana,6.1660818,0.4081818,,,,,11,,,,,0,0,,,,0,,,No readily recorded cost of damaged / destroyed dwellings
8217,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,ATSUKOPE,Ghana,6.1660818,0.4081818,,,,,8,,,,,0,0,,,,0,,,No readily recorded cost of damaged / destroyed dwellings.
8214,FLOOD,NORTHERN,KPANDAI,2023/10/27,TAMKULEKUBATOR,Ghana,8.3863683,-0.3701721,,,,,3,,,,,0,0,,,,0,,,"OUT OF THE 46 PERSONS DISPLACED (13 MALE ADULTS, 17 FEMALE ADULTS AND 6 MALE CHILDREN, 10 FEMALE CHILDREN).

No readily recorded cost of damaged /[...]"
8213,FLOOD,NORTHERN,KPANDAI,2023/10/21,KODOME,Ghana,8.4693158,-0.0211145,,,,,6,,,,,0,0,,,,0,,,58 HOUSEHOLDS WERE AFFECTED.
8211,FLOOD,NORTHERN,KPANDAI,2023/10/23,KEKYEI,Ghana,8.3863683,-0.3701721,,,,,4,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8209,FLOOD,NORTHERN,KPANDAI,2023/10/21,ADUPOCHI,Ghana,8.4693158,-0.0211145,,,,,18,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8207,FLOOD,NORTHERN,KPANDAI,2023/10/21,SIKA KURA 2,Ghana,8.4693158,-0.0211145,,,,,16,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8188,FLOOD,NORTHERN,KPANDAI,2023/10/21,VONU KOPE,Ghana,8.3863683,-0.3701721,,,,,22,,,,,0,0,,,,0,,,
8166,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,DORGBADZIKOPE,Ghana,6.1660818,0.4081818,,,,,14,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8164,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,BAKPA TADEME,Ghana,6.1660818,0.4081818,,,,,4,,,,,0,0,,,,0,,,
8162,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,OLD BAKPA,Ghana,6.1660818,0.4081818,,,,,64,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8160,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,ALORYI,Ghana,6.1660818,0.4081818,,,,,10,,,,,0,0,,,,0,,,
8158,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,ATITEKPO,Ghana,6.1354378,0.4081818,,,,,6,,,,,0,0,,,,0,,,
8156,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AFETORGBORKOPE,Ghana,6.1660818,0.4081818,,,,,15,,,,,0,0,,,,0,,,
8154,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,TSETSEKPO,Ghana,6.0741981,0.4703793,,,,,27,,,,,0,0,,,,0,,,
8152,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,MAFI DUGAME,Ghana,6.0496739,0.499277,,,,,45,,,,,0,0,,,,0,,,
8150,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,KEBENU,Ghana,6.1660818,0.4081818,,,,,9,,,,,0,0,,,,0,,,
8148,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,DEVIME,Ghana,6.15137,-0.2472514,,,,,35,,,,,0,0,,,,0,,,
7370,FLOOD,GREATER ACCRA,ASHAIMAN,2023/09/22,,Ghana,5.6958609,-0.0500412,1,,,,,,,,,0,0,,,,0,,,NO ESTIMATED COST WAS CAPTURED.
7001,LAKE/RIVER ACCIDENT,NORTH EAST,EAST MANPRUSI MUNICIPAL,2023/01/16,Kpatritinga,Ghana,10.4530473,-0.6674431,2,,,,,,,,,0,0,,,,0,,,
8270,FLOOD,VOLTA,NORTH TONGU,2023/10/07,ASIMEKOPE,Ghana,6.0896479,0.5421495,,,,,35,,,,,0,0,,,,0,,,
8268,FLOOD,VOLTA,NORTH TONGU,2023/10/07,MEPE,Ghana,6.0749683,0.4249907,,,,,3477,,,,,0,0,,,,0,,,
8266,FLOOD,VOLTA,NORTH TONGU,2023/10/07,AVEYIMI,Ghana,6.0461498,0.3750744,,,,,208,,,,,0,0,,,,0,,,
8262,FLOOD,NORTHERN,KPANDAI,2023/10/21,MEME BATOR,Ghana,8.4693158,-0.0211145,,,,,1,,,,,0,0,,,,0,,,
8260,FLOOD,NORTHERN,KPANDAI,2023/10/21,GAI KOPE,Ghana,8.4693158,-0.0211145,,,,,5,,,,,0,0,,,,0,,,
8258,FLOOD,NORTHERN,KPANDAI,2023/10/21,VOVO KOPE,Ghana,8.4693158,-0.0211145,,,,,22,,,,,0,0,,,,0,,,
8256,FLOOD,NORTHERN,KPANDAI,2023/10/21,DAMA KURA,Ghana,8.4693158,-0.0211145,,,,,9,,,,,0,0,,,34,0,,,
8249,FLOOD,VOLTA,NORTH TONGU,2023/10/07,Blokogorme,Ghana,6.1442009,0.1332795,,,,,97,,,,,0,0,,,,0,,,
8245,FLOOD,VOLTA,NORTH TONGU,2023/10/07,Sikor,Ghana,6.1442009,0.1332795,,,,,154,,,,,0,0,,,,0,,,
8243,FLOOD,VOLTA,NORTH TONGU,2023/10/07,KLAMADABOE,Ghana,6.1442009,0.1332795,,,,,54,,,,,0,0,,,,0,,,
8241,FLOOD,VOLTA,SOUTH DAYI,2023/10/05,PIG FARM,Ghana,6.4343671,-0.3099689,,,,,10,,,,,0,0,,,,0,,,
8239,FLOOD,VOLTA,SOUTH DAYI,2023/10/05,TORNU,Ghana,6.1442009,0.1332795,,,,,4,,,,,0,0,,,,0,,,
8237,FLOOD,VOLTA,SOUTH DAYI,2023/10/05,GHANA FLAG ZONE,Ghana,5.7661157,-0.1827986,,,,,7,,,,,0,0,,,,0,,,
8235,FLOOD,VOLTA,SOUTH DAYI,2023/10/05,AGBOR KOPE,Ghana,6.5458716,0.0633943,,,,,5,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8233,FLOOD,VOLTA,SOUTH DAYI,2023/10/05,CHARLESKOPE,Ghana,6.6834048,0.3222083,,,,,2,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8230,FLOOD,VOLTA,SOUTH DAYI,2023/10/05,AWUSAKOPE,Ghana,5.8829095,-0.1006213,,,,,3,,,,,0,0,,,,0,,,
8228,RAINSTORM,VOLTA,KETU NORTH MUNICIPAL,2023/10/21,AKANU BOEDER,Ghana,6.1913632,0.8088097,,,,,1,,,,,0,0,,,,0,,,No recorded cost of Cost of damaged / destroyed dwellings.
8224,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AMIDEKOR,Ghana,6.1660818,0.4081818,,,,,36,,,,,0,0,,,,0,,,No readily recorded cost of damaged / destroyed dwellings
8222,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AGBENYORKOPE,Ghana,6.1660818,0.4081818,,,,,14,,,,,0,0,,,,0,,,No readily recorded cost of damaged / destroyed dwellings
8220,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,XIKPO,Ghana,8.3528858,-2.6898408,,,,,9,,,,,0,0,,,,0,,,No readily recorded cost of damaged / destroyed dwellings
8218,FLOOD,VOLTA,CENTRAL TONGU,2022/10/06,AGBOKOPE,Ghana,8.3528858,-2.6939501,,,,,4,,,,,0,0,,,,0,,,
8216,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,VUGODZI,Ghana,6.1660818,0.4081818,,,,,10,,,,,0,0,,,,0,,,No readily recorded cost of damaged / destroyed dwellings
8215,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,DOKPO,Ghana,8.3528858,-2.6939501,,,,,67,,,,,0,0,,,,0,,,No readily recorded cost of damaged / destroyed dwellings.
8212,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AKLAYA,Ghana,6.1660818,0.4081818,,,,,12,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8210,FLOOD,NORTHERN,KPANDAI,2023/10/21,LONTO,Ghana,8.4693158,-0.0211145,,,,,12,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8208,FLOOD,NORTHERN,KPANDAI,2023/10/21,SIKA KURA 1,Ghana,8.4705282,-0.0142335,,,,,52,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8206,FLOOD,NORTHERN,KPANDAI,2023/10/21,DASI KOPE,Ghana,8.3863683,-0.3701721,,,,,13,,,,,0,0,,,,0,,,
8167,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AFLOKOPE,Ghana,6.1660818,0.4081818,,,,,12,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8165,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AGUWAKOPE,Ghana,6.1660818,0.4081818,,,,,8,,,,,0,0,,,,0,,,No readily recorded Cost of damaged / destroyed dwellings.
8163,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AGBOTEKAKOPE,Ghana,6.1660818,0.4081818,,,,,4,,,,,0,0,,,,0,,,
8161,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AHOKPOE,Ghana,6.1660058,0.2432428,,,,,8,,,,,0,0,,,,0,,,No readily available Cost of damaged / destroyed dwellings when the data was recorded.
8159,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,DOVE,Ghana,6.1660058,0.2432428,,,,,4,,,,,0,0,,,,0,,,
8157,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,AKLAMADOR,Ghana,6.1485676,0.4031177,,,,,17,,,,,0,0,,,,0,,,
8155,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,KPOGEDE,Ghana,6.2899114,0.2433142,,,,,67,,,,,0,0,,,,0,,,
8153,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,ZORTIKPO,Ghana,6.1660818,0.4081798,,,,,15,,,,,0,0,,,,0,,,
8151,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,KEEGODO,Ghana,6.1660818,0.4081798,,,,,45,,,,,0,0,,,,0,,,
8149,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,ATSEMKOPE,Ghana,6.1660818,0.4081798,,,,,36,,,,,0,0,,,,0,,,
8147,FLOOD,VOLTA,CENTRAL TONGU,2023/10/06,SIAMEKOME,Ghana,6.0563193,0.48769,,,,,65,,,,,0,0,,,,0,,,
7369,FLOOD,GREATER ACCRA,KPONE KATAMANSO,2023/09/22,,Ghana,5.7678595,-0.2102589,,,,,,,,,,0,0,,,,0,,,NO ESTIMATED COST WAS CAPTURED.
7010,STORM,ASHANTI,JUABEN MUNICIPAL,2024/03/09,JUABEN,Ghana,6.789257,-1.4754749,,,,,1,,,,,0,0,,,,0,,,
6844,FLOOD,ASHANTI,ASOKORE MAMPONG MUNICIPAL,2022/09/22,AIRPORT WATER WORKS,Ghana,6.6999243,-1.6308223,,,,,1,,,,,0,0,,,,0,,,
6842,FLOOD,ASHANTI,ATWIMA NWABIAGYA MUNICIPAL,2022/06/29,NSUONYAMEYE,Ghana,6.657392,-2.3847373,,,,,5,,,,,0,0,,,,0,,,
6840,FLOOD,ASHANTI,OFORIKROM MUNICIPAL,2022/09/28,ANWOMASO BEBREE,Ghana,6.6934641,-1.5355828,1,,,,,,,,,0,0,,,,0,,,
6838,FLOOD,ASHANTI,KWADASO MUNICIPAL,2022/06/29,TANOSO,Ghana,6.6981532,-1.6932104,,,,,2,,,,,0,0,,,,0,,,
6836,FLOOD,ASHANTI,SUAME MUNICIPAL,2022/06/17,BREMANG UGC,Ghana,6.7459702,-1.6326701,,,,,3,,,,,0,0,,,,0,,,
6834,FLOOD,ASHANTI,SUAME MUNICIPAL,2022/07/29,NEW SUAME(ABATOIR),Ghana,6.7352888,-1.7098098,,,,,5,,,,,0,0,,,,0,,,
6801,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2022/03/26,DABORA,Ghana,8.3860489,-2.2456503,,,,,2,,,,,0,0,,,,0,,,
6799,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2022/03/06,KUNSU,Ghana,8.3860489,-2.2456503,,,,,2,,,,,0,0,,,,0,,,
6781,FLOOD,ASHANTI,SUAME MUNICIPAL,2022/03/30,NEW SUAME,Ghana,6.7352836,-1.7510173,,,,,1,,,,,0,0,,,,0,,,
6843,FLOOD,ASHANTI,ATWIMA NWABIAGYA MUNICIPAL,2022/06/29,ABUAKWA,Ghana,6.2995146,-1.8427189,,,,,35,,,,,0,0,,,,0,,,
6841,FLOOD,ASHANTI,OFORIKROM MUNICIPAL,2022/09/25,ANWOMASO,Ghana,6.6934641,-1.5355828,,,,,1,,,,,0,0,,,,0,,,
6839,FLOOD,ASHANTI,OFORIKROM MUNICIPAL,2022/09/25,AYIGYA,Ghana,6.6897735,-1.5752288,,,,,3,,,,,0,0,,,,0,,,
6837,FLOOD,ASHANTI,KWADASO MUNICIPAL,2022/09/15,ASUYEBOA,Ghana,6.6977048,-1.6718532,,,,,5,,,,,0,0,,,,0,,,
6835,FLOOD,ASHANTI,SUAME MUNICIPAL,2022/07/29,NEW SUAME(ABATOIR),Ghana,6.7352888,-1.7098098,,,,,1,,,,,0,0,,,,0,,,
6833,FLOOD,ASHANTI,SUAME MUNICIPAL,2022/06/22,SUAME PINKYEM,Ghana,6.7352888,-1.7098098,,,,,5,,,,,0,0,,,,0,,,
6800,RAINSTORM,BONO EAST,KINTAMPO NORTH MUNICIPAL,2022/03/18,GULUMPE,Ghana,8.4768032,-1.5664234,,,,,5,,,,,0,0,,,,0,,,
6790,RAINSTORM,BONO EAST,KINTAMPO SOUTH DISTRICT,2022/03/26,PANYIAMISA,Ghana,7.9429549,-2.1362934,,,,,3,,,,,0,0,,,,0,,,
6782,FLOOD,ASHANTI,KWADASO MUNICIPAL,2022/03/01,TANOSO,Ghana,6.6981532,-1.6932104,,,,,1,,,,,0,0,,,,0,,,
6696,FLOOD,ASHANTI,ATWIMA MPONUA,2022/02/03,SEREBUOSO,Ghana,6.5559837,-2.4688438,,,,,1,,,,,0,0,,,,0,,,
6647,RAINSTORM,BONO EAST,ATEBUBU AMANTIN MUNICIPAL,2022/03/17,DAGOMBA LINE,Ghana,7.7284503,-1.4164448,,,,9,,,,,,0,0,,,,0,,,
6641,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2022/09/27,ZAMBRAMA,Ghana,8.0724868,-1.710157,,,,,2,,,,,0,0,,,,0,,,
6639,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2022/09/18,BAA-YA,Ghana,8.0724868,-1.710157,,,,,5,,,,,0,0,,,,0,,,
6637,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2022/08/14,BENIM,Ghana,8.0377715,-1.6141072,,,,,2,,,,,0,0,,,,0,,,
6633,RAINSTORM,NORTHERN,SAVELUGU MUNICIPAL,2022/03/04,MOGLAA,Ghana,9.592175,-0.8343084,,,,,2,,,,,0,0,,,,0,,,
6631,RAINSTORM,NORTHERN,KARAGA,2022/03/16,NYONG,Ghana,9.9172636,-1.1254092,,,,,3,,,,,0,0,,,,0,,,
6629,RAINSTORM,NORTHERN,KARAGA,2022/03/28,DITANI,Ghana,10.1652646,-0.4446872,,,,,2,,,,,0,0,,,,0,,,
6605,DROUGHT,NORTHERN,KARAGA,2022/06/27,GORIGU,Ghana,9.917263,-1.1256924,,,,,,,,,,0,0,,,4,0,,,
6603,DROUGHT,NORTHERN,KARAGA,2022/05/23,DITANI,Ghana,10.1652646,-0.4446872,,,,,,,,,,0,0,,,4,0,,,
6694,FLOOD,ASHANTI,ADANSI ASOKWA,2022/03/01,ADANSI NYANKOMASI,Ghana,6.3164283,-1.8317356,,,,,1,,,,,0,0,,,,0,,,
6640,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2022/09/14,ABEASE,Ghana,7.9580023,-1.1871243,,,,,3,,,,,0,0,,,,0,,,
6638,RAINSTORM,BONO EAST,PRU WEST DISTRICT,2022/08/05,ZAMBRAMA,Ghana,8.0724868,-1.710157,,,,,2,,,,,0,0,,,,0,,,
6636,FLOOD,BONO EAST,PRU WEST DISTRICT,2022/07/22,DAMA NKWANTA,Ghana,7.98771,-1.0959721,,,,,3,,,,,0,0,,,,0,,,
6634,RAINSTORM,NORTHERN,SAVELUGU MUNICIPAL,2022/03/22,SAVELUGU,Ghana,9.6124886,-0.8683076,,,,,2,,,,,0,0,,,,0,,,
6632,RAINSTORM,NORTHERN,SAVELUGU MUNICIPAL,2022/02/15,YONG,Ghana,9.6124904,-0.8477071,,,,,3,,,,,0,0,,,,0,,,
6630,RAINSTORM,NORTHERN,KARAGA,2022/02/17,BAGLI,Ghana,9.9172636,-1.1254092,,,,,4,,,,,0,0,,,,0,,,
6628,RAINSTORM,NORTHERN,KARAGA,2022/02/14,PISHEGU,Ghana,9.9667999,-0.6495749,,,,,4,,,,,0,0,,,,0,,,
6604,DROUGHT,NORTHERN,KARAGA,2022/06/12,SATAN,Ghana,9.9172636,-1.1254092,,,,,,,,,,0,0,,,7,0,,,
6602,DROUGHT,NORTHERN,KARAGA,2022/04/21,NYONG,Ghana,9.9172636,-1.1254092,,,,,,,,,,0,0,,,5,0,,,
6601,DROUGHT,NORTHERN,KARAGA,2022/06/13,BAGLI,Ghana,9.9172636,-1.1254092,,,,,,,,,,0,0,,,6,0,,,
6599,DROUGHT,NORTHERN,NANUMBA NORTH MUNICIPAL,2022/02/04,KABULYA,Ghana,8.8600244,0.0440216,,,,,,,,,,0,0,,,8,0,,,
6597,DROUGHT,NORTHERN,NANUMBA NORTH MUNICIPAL,2022/02/06,SHIHINI,Ghana,8.8672376,0.0454041,,,,,,,,,,0,0,,,12,0,,,
6586,RAINSTORM,NORTHERN,SAVELUGU MUNICIPAL,2022/06/05,SILIMBOMA,Ghana,9.6124886,-0.8683076,,,,,5,,,,,0,0,,,,0,,,
6584,RAINSTORM,NORTHERN,KUMBUMGU,2022/05/06,TAMALGU,Ghana,9.4949285,-0.8995255,,,,,4,,,,,0,0,,,,0,,,
6582,RAINSTORM,NORTHERN,KUMBUMGU,2022/05/21,KPANA,Ghana,9.5576383,-1.8313906,,,,,4,,,,,0,0,,,,0,,,
6580,RAINSTORM,NORTHERN,KUMBUMGU,2022/05/12,NAKPATUA,Ghana,8.2892714,-3.5322093,,,,,4,,,,,0,0,,,,0,,,
6578,RAINSTORM,NORTHERN,MION,2022/06/14,TUYA,Ghana,9.4516041,-0.5480957,,,,,5,,,,,0,0,,,,0,,,
6576,RAINSTORM,NORTHERN,MION,2022/04/26,SAKPE,Ghana,6.2724145,0.6117506,,,,,4,,,,,0,0,,,,0,,,
6574,RAINSTORM,NORTHERN,SAGNERIGUMUNICIPAL,2022/03/05,NYEREZEE,Ghana,9.4264411,-0.9046774,,,,,2,,,,,0,0,,,,0,,,
6572,RAINSTORM,NORTHERN,SAGNERIGUMUNICIPAL,2022/120/04,KASALGU,Ghana,9.4859172,-1.0366135,,,,,3,,,,,0,0,,,,0,,,
6550,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,KUNKWOA,Ghana,10.2981603,-1.4945187,,,,9,,,,,,0,0,,,123,0,,,
6548,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,LOAGRI NO.1,Ghana,10.2584398,-1.6643689,,,,,10,,,,,0,0,,,169,0,,,
6546,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,YANAMOO,Ghana,10.2981603,-1.4945187,,,,,4,,,,,0,0,,,12,0,,,
6544,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,LICHA,Ghana,10.2981603,-1.4945187,,,,,3,,,,,0,0,,,21,0,,,
6542,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,GBIMA,Ghana,10.2981603,-1.4945187,,,,,3,,,,,0,0,,,26,0,,,
6540,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,WIYIMA,Ghana,10.2981603,-1.4945187,,,,,14,,,,,0,0,,,63,0,,,
6538,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,SOO,Ghana,10.2981603,-1.4945187,,,,,20,,,,,0,0,,,121,0,,,
6534,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2023/09/21,ZUA,Ghana,10.3082691,-1.0170507,1,,,,27,,,,,0,0,,,44,0,,,
6532,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,MISHIO,Ghana,10.2792188,-0.9985114,,,,,28,,,,,0,0,,,91,0,,,
6530,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,,Ghana,10.2986612,-1.125459,,,,,20,,,,,0,0,,,43,0,,,
6528,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/12,GUBU,Ghana,10.2986612,-1.125459,,,,,16,,,,,0,0,,,57,0,,,
6526,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,ZA-ASILARI,Ghana,7.8710414,-6.3347412,,,,,11,,,,,0,0,,,50,0,,,
6524,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,BOAMASA,Ghana,10.3626233,-0.8002538,,,,,18,,,,,0,0,,,67,0,,,
6522,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,GBEO,Ghana,10.2986612,-1.125459,,,,,13,,,,,0,0,,28,,0,,,
6520,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,DIBISI,Ghana,10.2986612,-1.125459,,,,,10,,,,,0,0,,,41,0,,,
6518,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/22,NAMOA FONG,Ghana,10.2986612,-1.125459,,,,,11,,,,,0,0,,,55,0,,,
6516,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,KUYISIGA,Ghana,7.8710414,-6.3347412,,,,,25,,,,,0,0,,,162,0,,,
6514,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,CHAMA,Ghana,10.2986612,-1.125459,,,,,30,,,,,0,0,,,116,0,,,
6512,FLOOD,NORTH EAST,EAST MANPRUSI MUNICIPAL,2022/09/27,BONBOAZIO,Ghana,10.5325454,-0.4329027,,,,,10,,,,,0,0,,,,0,,,
6510,FLOOD,NORTH EAST,EAST MANPRUSI MUNICIPAL,2022/09/26,GAMBAGA,Ghana,10.5308931,-0.448165,1,,,,12,,,,,0,0,,,,0,,,
6508,FLOOD,NORTH EAST,EAST MANPRUSI MUNICIPAL,2022/09/26,ZARATINGA,Ghana,10.5324397,-0.4168588,,,,,12,,,,,0,0,,,34,0,,,
6506,FLOOD,NORTH EAST,EAST MANPRUSI MUNICIPAL,2022/09/28,BAANGU,Ghana,10.5325454,-0.4329027,,,,,15,,,,,0,0,,,38,0,,,
6504,FLOOD,NORTH EAST,EAST MANPRUSI MUNICIPAL,2022/09/22,SAKOGU ZONE,Ghana,10.5761411,-0.2857519,,,,20,,,,,,0,0,,,230,0,,,
6501,RAINSTORM,NORTH EAST,YUNYOO-NASUAN DISTRICT,2022/08/13,BUNBUNA,Ghana,10.4337652,-0.2405015,,,,,11,,,,,0,0,,,,0,,,
6499,FLOOD,NORTH EAST,YUNYOO-NASUAN DISTRICT,2022/09/19,BUNBUNA,Ghana,10.4337652,-0.2405015,,,,,14,,,,,0,0,,,14,0,,,
6600,DROUGHT,NORTHERN,KARAGA,2022/02/06,PISHEGU,Ghana,9.9667999,-0.6495749,,,,,,,,,,0,0,,,7,0,,,
6598,DROUGHT,NORTHERN,NANUMBA NORTH MUNICIPAL,2022/05/05,CHAMBA,Ghana,8.6955781,-0.1475859,,,,,,,,,,0,0,,,10,0,,,
6585,RAINSTORM,NORTHERN,SAVELUGU MUNICIPAL,2022/05/19,PONG TLE,Ghana,9.6026266,-0.8365612,,,,,4,,,,,0,0,,,,0,,,
6583,RAINSTORM,NORTHERN,KUMBUMGU,2022/05/06,KULDANALI,Ghana,8.1857481,-3.8631041,,,,,3,,,,,0,0,,,,0,,,
6581,RAINSTORM,NORTHERN,KUMBUMGU,2022/06/15,TUUNAYILI,Ghana,9.5222469,-0.9370388,,,,,2,,,,,0,0,,,,0,,,
6579,RAINSTORM,NORTHERN,KUMBUMGU,2022/05/24,KUMBUNGU,Ghana,9.7970624,-1.721265,,,,,3,,,,,0,0,,,,0,,,
6577,RAINSTORM,NORTHERN,MION,2022/12/05,ZAKPALSI,Ghana,5.5911857,-0.3445476,,,,,3,,,,,0,0,,,,0,,,
6575,RAINSTORM,NORTHERN,SAGNERIGUMUNICIPAL,2022/04/14,CHOGGU,Ghana,9.4807671,-0.9541987,,,,,2,,,,,0,0,,,,0,,,
6573,RAINSTORM,NORTHERN,SAGNERIGUMUNICIPAL,2022/04/23,SHISHEGU,Ghana,9.4021482,-0.8934439,,,,,3,,,,,0,0,,,,0,,,
6549,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,KUBORI,Ghana,10.1332706,-1.3176731,,,,,5,,,,,0,0,,,121,0,,,
6547,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,KUBAGNA,Ghana,10.2584398,-1.6643689,,,,,2,,,,,0,0,,,22,0,,,
6545,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,SOONAMOO,Ghana,10.2981603,-1.4945187,,,,,3,,,,,0,0,,,22,0,,,
6543,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,KUSOBI,Ghana,10.2981603,-1.4945187,,,,,4,,,,,0,0,,,44,0,,,
6541,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,SAKPABA,Ghana,10.2981603,-1.4945187,,,,,6,,,,,0,0,,,49,0,,,
6539,FLOOD,NORTH EAST,MANPRUSI MOAGDURI DISTRICT,2022/09/21,PRIMA,Ghana,10.2981603,-1.4945187,,,,,16,,,,,0,0,,,91,0,,,
6533,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,BINBINI,Ghana,10.2986612,-1.125459,,,,,14,,,,,0,0,,,30,0,,,
6531,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,SOOBA,Ghana,10.2986612,-1.125459,,,,,12,,,,,0,0,,,28,0,,,
6529,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/09/21,ARIGU,Ghana,10.2986612,-1.125459,,,,,38,,,,,0,0,,,47,0,,,
6527,FLOOD,NORTH EAST,WEST MANPRUSI MUNICIPAL,2022/08/28,GAAGBINI,Ghana,10.3608766,-0.7566937,,,,,12,,,,,0,0,,,59,0,,,
